#Types Before Cut: 41421
#Types After Cut: 28054
#Search Hits: 0
5205	38	3.563	exposed
5206	42	3.555	tags
5207	164	3.550	bye
5208	5057	3.549	em
5209	352	3.545	being
5210	9	3.528	bio
5211	9	3.528	cc
5212	9	3.528	cmb
5213	9	3.528	digi
5214	9	3.528	drummin
5215	9	3.528	hogan
5216	9	3.528	imaginary
5217	9	3.528	mango
5218	9	3.528	nia
5219	9	3.528	plop
5220	9	3.528	reincarnated
5221	9	3.528	scottie
5222	9	3.528	scripted
5223	9	3.528	spaceships
5224	9	3.528	spacious
5225	9	3.528	sundays
5226	9	3.528	terrace
5227	67	3.527	medicine
5228	91	3.517	whoo
5229	15	3.513	dodging
5230	15	3.513	harley
5231	15	3.513	heel
5232	15	3.513	icon
5233	15	3.513	nintendo
5234	18	3.508	sneeze
5235	28	3.505	collection
5236	28	3.505	healthy
5237	28	3.505	japanese
5238	79	3.498	lifestyle
5239	751	3.491	hands
5240	117	3.488	ak
5241	54	3.477	coach
5242	23	3.451	assholes
5243	13	3.451	computers
5244	13	3.451	contemplatin
5245	13	3.451	decline
5246	13	3.451	distorted
5247	13	3.451	hawaii
5248	13	3.451	nancy
5249	13	3.451	reagan
5250	23	3.451	reputation
5251	13	3.451	sends
5252	13	3.451	sponsor
5253	13	3.451	strobe
5254	13	3.451	superhero
5255	13	3.451	tricking
5256	13	3.451	wool
5257	11	3.441	clippers
5258	11	3.441	espn
5259	11	3.441	giver
5260	11	3.441	heheh
5261	11	3.441	imagined
5262	11	3.441	lifers
5263	11	3.441	pancakes
5264	11	3.441	passive
5265	11	3.441	peddle
5266	11	3.441	sausage
5267	11	3.441	slurp
5268	11	3.441	violin
5269	11	3.441	yao
5270	31	3.439	tek
5271	19	3.425	allegiance
5272	19	3.425	maid
5273	19	3.425	verdict
5274	19	3.425	versus
5275	81	3.420	goose
5276	48	3.416	kisses
5277	33	3.410	kansas
5278	24	3.406	grape
5279	3	3.399	accommodate
5280	3	3.399	alexis
5281	3	3.399	aloof
5282	3	3.399	americana
5283	3	3.399	amo
5284	3	3.399	anchors
5285	3	3.399	anodda
5286	3	3.399	arie
5287	3	3.399	ars
5288	3	3.399	asada
5289	3	3.399	asparagus
5290	3	3.399	aviation
5291	3	3.399	ballcap
5292	3	3.399	bazz
5293	3	3.399	befriended
5294	3	3.399	beh
5295	3	3.399	belgium
5296	3	3.399	bf
5297	3	3.399	bl
5298	3	3.399	blitzin
5299	3	3.399	boeing
5300	3	3.399	bowflex
5301	3	3.399	boyyyy
5302	3	3.399	boyyyyy
5303	3	3.399	bri
5304	3	3.399	bumblebees
5305	3	3.399	bunyan
5306	3	3.399	cadaver
5307	3	3.399	carne
5308	3	3.399	cheeky
5309	3	3.399	chestnut
5310	3	3.399	collagen
5311	3	3.399	concords
5312	3	3.399	controllers
5313	3	3.399	costanza
5314	3	3.399	covert
5315	3	3.399	creaming
5316	3	3.399	crunched
5317	3	3.399	custy
5318	3	3.399	danish
5319	3	3.399	davy
5320	3	3.399	debo
5321	3	3.399	deeky
5322	3	3.399	dingaling
5323	3	3.399	discography
5324	3	3.399	dissolves
5325	3	3.399	distractin
5326	3	3.399	divorcing
5327	3	3.399	doa
5328	3	3.399	downey
5329	3	3.399	drooling
5330	3	3.399	drowns
5331	3	3.399	effortlessly
5332	3	3.399	emmit
5333	3	3.399	endorsement
5334	3	3.399	entre
5335	3	3.399	evoke
5336	3	3.399	fatalities
5337	3	3.399	fistfights
5338	3	3.399	flocking
5339	3	3.399	flyyyyy
5340	3	3.399	fruition
5341	3	3.399	galileo
5342	3	3.399	gangreen
5343	3	3.399	gathers
5344	3	3.399	geography
5345	3	3.399	grambling
5346	3	3.399	grrr
5347	3	3.399	grrrr
5348	3	3.399	grunts
5349	3	3.399	gucc
5350	3	3.399	guise
5351	3	3.399	heeeyy
5352	3	3.399	heezie
5353	3	3.399	highed
5354	3	3.399	hipsters
5355	3	3.399	hmmmmmmm
5356	3	3.399	holograms
5357	3	3.399	huggy
5358	3	3.399	inspiring
5359	3	3.399	insure
5360	3	3.399	intermediate
5361	3	3.399	interstellar
5362	3	3.399	intimacy
5363	3	3.399	inventive
5364	3	3.399	isaiah
5365	3	3.399	jodi
5366	3	3.399	kaleidoscope
5367	3	3.399	kilometers
5368	3	3.399	kottonmouth
5369	3	3.399	kudos
5370	3	3.399	kylie
5371	3	3.399	labrador
5372	3	3.399	lebrons
5373	3	3.399	leona
5374	3	3.399	levitating
5375	3	3.399	leviticus
5376	3	3.399	limping
5377	3	3.399	logged
5378	3	3.399	looooooove
5379	3	3.399	macro
5380	3	3.399	maison
5381	3	3.399	mantra
5382	3	3.399	mazel
5383	3	3.399	metamucil
5384	3	3.399	milked
5385	3	3.399	mmhmmm
5386	3	3.399	molecular
5387	3	3.399	moroccan
5388	3	3.399	myyyy
5389	3	3.399	narcos
5390	3	3.399	niglets
5391	3	3.399	objection
5392	3	3.399	oes
5393	3	3.399	om
5394	3	3.399	packaging
5395	3	3.399	palestinian
5396	3	3.399	pantry
5397	3	3.399	papercut
5398	3	3.399	paraphernalia
5399	3	3.399	pavin
5400	3	3.399	pegged
5401	3	3.399	perceptive
5402	3	3.399	pines
5403	3	3.399	planner
5404	3	3.399	pokerface
5405	3	3.399	porterhouse
5406	3	3.399	practise
5407	3	3.399	printin
5408	3	3.399	prized
5409	3	3.399	prophesies
5410	3	3.399	pudgy
5411	3	3.399	quran
5412	3	3.399	ranchers
5413	3	3.399	reciprocate
5414	3	3.399	reinvent
5415	3	3.399	relapsed
5416	3	3.399	reloading
5417	3	3.399	resentful
5418	3	3.399	restraint
5419	3	3.399	rj
5420	3	3.399	robins
5421	3	3.399	rothschild
5422	3	3.399	rout
5423	3	3.399	ruptured
5424	3	3.399	rwanda
5425	3	3.399	scrubbing
5426	3	3.399	serato
5427	3	3.399	sheds
5428	3	3.399	shoestring
5429	3	3.399	shortcomings
5430	3	3.399	shrek
5431	3	3.399	sicky
5432	3	3.399	silencing
5433	3	3.399	sloth
5434	3	3.399	slumdog
5435	3	3.399	snubbed
5436	3	3.399	spacin
5437	3	3.399	sparin
5438	3	3.399	spirals
5439	3	3.399	spirited
5440	3	3.399	strained
5441	3	3.399	sunup
5442	3	3.399	surpassin
5443	3	3.399	tarantulas
5444	3	3.399	taster
5445	3	3.399	telepathic
5446	3	3.399	torturous
5447	3	3.399	toughen
5448	3	3.399	tov
5449	3	3.399	trolley
5450	3	3.399	truman
5451	3	3.399	tryyyyy
5452	3	3.399	turners
5453	3	3.399	tuxes
5454	3	3.399	tzu
5455	3	3.399	unlaced
5456	3	3.399	unpolished
5457	3	3.399	vague
5458	3	3.399	validate
5459	3	3.399	validated
5460	3	3.399	valuables
5461	3	3.399	verified
5462	3	3.399	visitation
5463	3	3.399	wahh
5464	3	3.399	waikiki
5465	3	3.399	walmart
5466	3	3.399	wasabi
5467	3	3.399	wea
5468	3	3.399	whow
5469	3	3.399	widers
5470	3	3.399	wingspan
5471	3	3.399	woken
5472	3	3.399	wonton
5473	3	3.399	wr
5474	3	3.399	wynn
5475	3	3.399	youknow
5476	3	3.399	zeitgeist
5477	16	3.394	camel
5478	16	3.394	fifties
5479	16	3.394	limbs
5480	16	3.394	sonic
5481	16	3.394	vent
5482	44	3.389	tho
5483	189	3.376	happened
5484	25	3.368	losses
5485	25	3.368	seater
5486	8	3.365	actresses
5487	8	3.365	angelic
5488	8	3.365	aspen
5489	8	3.365	cricket
5490	8	3.365	heals
5491	8	3.365	mikey
5492	8	3.365	nightlife
5493	8	3.365	ninna
5494	8	3.365	nough
5495	8	3.365	packer
5496	8	3.365	returning
5497	8	3.365	seekers
5498	8	3.365	traitors
5499	20	3.355	believers
5500	20	3.355	rasta
5501	20	3.355	tees
5502	159	3.353	daughter
5503	26	3.336	circus
5504	257	3.332	dollars
5505	106	3.330	mmm
5506	144	3.323	lift
5507	133	3.317	closed
5508	53	3.316	regret
5509	14	3.302	acura
5510	14	3.302	creature
5511	14	3.302	vertical
5512	17	3.296	economy
5513	21	3.296	spitter
5514	61	3.293	wearing
5515	28	3.284	manager
5516	28	3.284	racing
5517	90	3.277	shoe
5518	29	3.264	finer
5519	29	3.264	loser
5520	29	3.264	slipping
5521	66	3.249	board
5522	22	3.246	graduate
5523	10	3.245	challenger
5524	58	3.245	critics
5525	10	3.245	dolphin
5526	58	3.245	hail
5527	10	3.245	lovey
5528	10	3.245	nascar
5529	10	3.245	rubies
5530	12	3.244	conditions
5531	12	3.244	craziest
5532	12	3.244	infatuated
5533	12	3.244	jodeci
5534	12	3.244	lotus
5535	12	3.244	nuisance
5536	12	3.244	pippen
5537	12	3.244	thread
5538	12	3.244	tippy
5539	12	3.244	tsunami
5540	12	3.244	wallets
5541	46	3.241	banging
5542	46	3.241	necklace
5543	2877	3.240	still
5544	32	3.223	popcorn
5545	7	3.219	accountants
5546	7	3.219	buddhist
5547	7	3.219	cyber
5548	7	3.219	diem
5549	7	3.219	discrimination
5550	7	3.219	eskimo
5551	7	3.219	genitals
5552	7	3.219	glaciers
5553	7	3.219	hatchback
5554	7	3.219	hitlist
5555	7	3.219	krueger
5556	7	3.219	lag
5557	7	3.219	meta
5558	7	3.219	minors
5559	7	3.219	oooooooooh
5560	7	3.219	optics
5561	7	3.219	pendant
5562	7	3.219	rooftops
5563	7	3.219	rosary
5564	7	3.219	ruins
5565	7	3.219	sailor
5566	7	3.219	soho
5567	7	3.219	songz
5568	7	3.219	tacos
5569	7	3.219	wizardry
5570	7	3.219	yeahhhhhhhh
5571	18	3.215	arrival
5572	18	3.215	bathing
5573	18	3.215	hugh
5574	18	3.215	maneuver
5575	18	3.215	slumped
5576	35	3.203	frames
5577	39	3.201	disguise
5578	36	3.200	cigar
5579	70	3.199	pleasure
5580	165	3.185	legs
5581	15	3.182	congratulations
5582	15	3.182	deserves
5583	15	3.182	divas
5584	15	3.182	gras
5585	15	3.182	irs
5586	15	3.182	prolific
5587	15	3.182	snowman
5588	15	3.182	strokin
5589	174	3.173	fade
5590	53	3.171	independent
5591	53	3.171	planes
5592	24	3.168	hopefully
5593	24	3.168	pains
5594	157	3.150	pressure
5595	19	3.147	britney
5596	19	3.147	plotting
5597	122	3.145	prison
5598	67	3.141	wassup
5599	290	3.119	rather
5600	26	3.112	absurd
5601	26	3.112	offended
5602	58	3.109	flowers
5603	210	3.103	booty
5604	6	3.102	abs
5605	6	3.102	alignment
5606	6	3.102	allahu
5607	6	3.102	anorexic
5608	6	3.102	bedrooms
5609	6	3.102	bongs
5610	6	3.102	caption
5611	6	3.102	cellulite
5612	6	3.102	declined
5613	6	3.102	ethiopian
5614	6	3.102	exceptions
5615	6	3.102	gooey
5616	6	3.102	heinous
5617	6	3.102	hiccups
5618	6	3.102	lenox
5619	6	3.102	lois
5620	6	3.102	margarita
5621	6	3.102	margaritas
5622	6	3.102	mindset
5623	6	3.102	nighters
5624	6	3.102	notepad
5625	6	3.102	otis
5626	6	3.102	payless
5627	6	3.102	recreation
5628	6	3.102	resources
5629	6	3.102	revolvin
5630	6	3.102	riiiight
5631	6	3.102	spender
5632	6	3.102	storage
5633	6	3.102	tantrums
5634	6	3.102	travelling
5635	6	3.102	troll
5636	6	3.102	tweaking
5637	6	3.102	vinegar
5638	6	3.102	warrin
5639	6	3.102	winding
5640	82	3.101	pardon
5641	13	3.091	blackberry
5642	13	3.091	gag
5643	13	3.091	illmatic
5644	13	3.091	pulpit
5645	20	3.090	complainin
5646	20	3.090	piff
5647	27	3.090	pouring
5648	20	3.090	squirt
5649	27	3.090	touching
5650	16	3.085	certainly
5651	16	3.085	dated
5652	16	3.085	prob
5653	16	3.085	reminiscing
5654	28	3.072	swain
5655	4	3.070	adjectives
5656	4	3.070	amerika
5657	4	3.070	behaving
5658	4	3.070	bison
5659	4	3.070	blarin
5660	4	3.070	blemish
5661	4	3.070	boatload
5662	4	3.070	bron
5663	4	3.070	buku
5664	4	3.070	cannonball
5665	4	3.070	catalyst
5666	4	3.070	chastity
5667	4	3.070	cigarillo
5668	4	3.070	clipper
5669	4	3.070	conspicuous
5670	4	3.070	cremated
5671	4	3.070	crimson
5672	4	3.070	cyborg
5673	4	3.070	cylinders
5674	4	3.070	database
5675	4	3.070	deserving
5676	4	3.070	dreamy
5677	4	3.070	dri
5678	4	3.070	dumbest
5679	4	3.070	fairfax
5680	4	3.070	feminist
5681	4	3.070	finito
5682	4	3.070	florist
5683	4	3.070	forgiving
5684	4	3.070	freelance
5685	4	3.070	freon
5686	4	3.070	funnel
5687	4	3.070	gentrification
5688	4	3.070	gluteus
5689	4	3.070	grrrrrrr
5690	4	3.070	gullible
5691	4	3.070	hacksaw
5692	4	3.070	hatches
5693	4	3.070	honorary
5694	4	3.070	huffing
5695	4	3.070	humbled
5696	4	3.070	indirect
5697	4	3.070	insatiable
5698	4	3.070	jalapeno
5699	4	3.070	kemet
5700	4	3.070	knowwwwww
5701	4	3.070	koresh
5702	4	3.070	laaaah
5703	4	3.070	ledger
5704	4	3.070	levee
5705	4	3.070	levees
5706	4	3.070	lighthouse
5707	4	3.070	lob
5708	4	3.070	loopy
5709	4	3.070	loosey
5710	4	3.070	lps
5711	4	3.070	margins
5712	4	3.070	marriages
5713	4	3.070	mattresses
5714	4	3.070	mausoleum
5715	4	3.070	moguls
5716	4	3.070	moonwalk
5717	4	3.070	mufuckin
5718	4	3.070	muller
5719	4	3.070	null
5720	4	3.070	oahhh
5721	4	3.070	paco
5722	4	3.070	padre
5723	4	3.070	palette
5724	4	3.070	pastors
5725	4	3.070	peachtree
5726	4	3.070	peril
5727	4	3.070	pessimistic
5728	4	3.070	pinata
5729	4	3.070	pisa
5730	4	3.070	pitt
5731	4	3.070	pollo
5732	4	3.070	posts
5733	4	3.070	predictin
5734	4	3.070	prisms
5735	4	3.070	putcha
5736	4	3.070	reeds
5737	4	3.070	refills
5738	4	3.070	revisit
5739	4	3.070	salads
5740	4	3.070	sanctuary
5741	4	3.070	scorsese
5742	4	3.070	seashore
5743	4	3.070	sprinter
5744	4	3.070	strep
5745	4	3.070	stretchers
5746	4	3.070	surfer
5747	4	3.070	sweeping
5748	4	3.070	telethon
5749	4	3.070	tingling
5750	4	3.070	tripod
5751	4	3.070	typhoon
5752	4	3.070	unbutton
5753	4	3.070	unghh
5754	4	3.070	valentines
5755	4	3.070	vanquish
5756	4	3.070	vv
5757	4	3.070	waldo
5758	4	3.070	winnie
5759	4	3.070	withdrawals
5760	4	3.070	woooooo
5761	4	3.070	worrrrrld
5762	4	3.070	wuss
5763	4	3.070	yarn
5764	4	3.070	ybody
5765	63	3.066	careful
5766	29	3.058	headphones
5767	9	3.053	anguish
5768	9	3.053	bulldog
5769	9	3.053	douse
5770	9	3.053	goliath
5771	9	3.053	henry
5772	9	3.053	historical
5773	9	3.053	launcher
5774	9	3.053	outlandish
5775	9	3.053	salmon
5776	9	3.053	sickening
5777	9	3.053	switchblade
5778	9	3.053	telescope
5779	9	3.053	thinker
5780	1	3.049	aaaaaaaaaaaaaaahhhhhhhh
5781	1	3.049	aaaaaaaaass
5782	1	3.049	aaaaaaam
5783	1	3.049	aaag
5784	1	3.049	aaaight
5785	1	3.049	aaame
5786	1	3.049	aamirror
5787	1	3.049	aane
5788	1	3.049	aanghardt
5789	1	3.049	abernathy
5790	1	3.049	abhaya
5791	1	3.049	ablaba
5792	1	3.049	ableton
5793	1	3.049	abolition
5794	1	3.049	abominate
5795	1	3.049	abominations
5796	1	3.049	aboooard
5797	1	3.049	aboooooooout
5798	1	3.049	abracadabraaaaaaaaaaaaaaaaaaaaaaaaaaaa
5799	1	3.049	abramoff
5800	1	3.049	abrams
5801	1	3.049	absences
5802	1	3.049	absenses
5803	1	3.049	absentee
5804	1	3.049	absorber
5805	1	3.049	absorption
5806	1	3.049	abstain
5807	1	3.049	abuelas
5808	1	3.049	abusein
5809	1	3.049	acabo
5810	1	3.049	acappell
5811	1	3.049	accappella
5812	1	3.049	accelerating
5813	1	3.049	accessorizin
5814	1	3.049	accessorizing
5815	1	3.049	accomp
5816	1	3.049	accompanies
5817	1	3.049	accomplishin
5818	1	3.049	accordians
5819	1	3.049	accrue
5820	1	3.049	accupella
5821	1	3.049	accustom
5822	1	3.049	acepella
5823	1	3.049	achalice
5824	1	3.049	acheiver
5825	1	3.049	ackbar
5826	1	3.049	ackembah
5827	1	3.049	acki
5828	1	3.049	acknowlegin
5829	1	3.049	acompanan
5830	1	3.049	acquiring
5831	1	3.049	acrerage
5832	1	3.049	acronyms
5833	1	3.049	actifed
5834	1	3.049	activating
5835	1	3.049	activision
5836	1	3.049	adage
5837	1	3.049	adamantium
5838	1	3.049	adament
5839	1	3.049	adan
5840	1	3.049	addiciton
5841	1	3.049	addicte
5842	1	3.049	addictin
5843	1	3.049	additionals
5844	1	3.049	adema
5845	1	3.049	aderall
5846	1	3.049	adio
5847	1	3.049	adioses
5848	1	3.049	adjourning
5849	1	3.049	admiss
5850	1	3.049	admittedly
5851	1	3.049	adolph
5852	1	3.049	adooooored
5853	1	3.049	adrien
5854	1	3.049	adultry
5855	1	3.049	advaaance
5856	1	3.049	advantageous
5857	1	3.049	adventists
5858	1	3.049	adversarial
5859	1	3.049	affend
5860	1	3.049	affinty
5861	1	3.049	affion
5862	1	3.049	affirming
5863	1	3.049	afiricans
5864	1	3.049	afk
5865	1	3.049	aflight
5866	1	3.049	afriad
5867	1	3.049	africanized
5868	1	3.049	afrochines
5869	1	3.049	afterschool
5870	1	3.049	agaaaaaaain
5871	1	3.049	agamartis
5872	1	3.049	agate
5873	1	3.049	aggravations
5874	1	3.049	aggressors
5875	1	3.049	agh
5876	1	3.049	agilitiy
5877	1	3.049	agitator
5878	1	3.049	agonist
5879	1	3.049	agooooo
5880	1	3.049	agrabah
5881	1	3.049	agram
5882	1	3.049	agreeable
5883	1	3.049	agricultures
5884	1	3.049	ahaaaa
5885	1	3.049	ahhhhhhhhhhhhhhhhhh
5886	1	3.049	ahhhhhhhhhhhhhhhhhhhhhhhhhhh
5887	1	3.049	ahki
5888	1	3.049	ahmadinejad
5889	1	3.049	ahoys
5890	1	3.049	ahura
5891	1	3.049	aig
5892	1	3.049	ailin
5893	1	3.049	aina
5894	1	3.049	airbus
5895	1	3.049	airmail
5896	1	3.049	airrrrrr
5897	1	3.049	airshaft
5898	1	3.049	airstreams
5899	1	3.049	aiyyofuck
5900	1	3.049	ajc
5901	1	3.049	akalim
5902	1	3.049	akeekeekee
5903	1	3.049	akinyel
5904	1	3.049	akron
5905	1	3.049	aksed
5906	1	3.049	aksing
5907	1	3.049	akuma
5908	1	3.049	alabaisse
5909	1	3.049	alahua
5910	1	3.049	alar
5911	1	3.049	albeit
5912	1	3.049	alblum
5913	1	3.049	alcaldes
5914	1	3.049	alchohlicly
5915	1	3.049	alchool
5916	1	3.049	alcoho
5917	1	3.049	alcoholical
5918	1	3.049	alda
5919	1	3.049	alesha
5920	1	3.049	aleve
5921	1	3.049	alhamdulillah
5922	1	3.049	alienates
5923	1	3.049	alimoe
5924	1	3.049	alinacak
5925	1	3.049	alit
5926	1	3.049	alizã
5927	1	3.049	allegance
5928	1	3.049	allegation
5929	1	3.049	allegence
5930	1	3.049	allender
5931	1	3.049	allison
5932	1	3.049	alllllllllllllll
5933	1	3.049	allmighty
5934	1	3.049	allready
5935	1	3.049	allstate
5936	1	3.049	alludin
5937	1	3.049	allured
5938	1	3.049	allz
5939	1	3.049	alopecia
5940	1	3.049	alphabeta
5941	1	3.049	alphabitch
5942	1	3.049	alphy
5943	1	3.049	alriiiight
5944	1	3.049	alterations
5945	1	3.049	alternators
5946	1	3.049	altin
5947	1	3.049	altruistic
5948	1	3.049	alyiah
5949	1	3.049	alyssa
5950	1	3.049	amari
5951	1	3.049	amassed
5952	1	3.049	amaziiiing
5953	1	3.049	amazingness
5954	1	3.049	amba
5955	1	3.049	ambidextrious
5956	1	3.049	ambiens
5957	1	3.049	ambitiously
5958	1	3.049	ambrosiano
5959	1	3.049	ambrosius
5960	1	3.049	ambtiion
5961	1	3.049	amel
5962	1	3.049	amelia
5963	1	3.049	amelie
5964	1	3.049	ames
5965	1	3.049	amicable
5966	1	3.049	amiguita
5967	1	3.049	amj
5968	1	3.049	ammmm
5969	1	3.049	amoeba
5970	1	3.049	amorous
5971	1	3.049	amplification
5972	1	3.049	amputation
5973	1	3.049	amurda
5974	1	3.049	amuses
5975	1	3.049	analgesics
5976	1	3.049	anallin
5977	1	3.049	analogs
5978	1	3.049	analyzation
5979	1	3.049	anarchic
5980	1	3.049	anatomical
5981	1	3.049	anc
5982	1	3.049	ancetral
5983	1	3.049	anchormen
5984	1	3.049	anchovies
5985	1	3.049	anciant
5986	1	3.049	andm
5987	1	3.049	andria
5988	1	3.049	andromeda
5989	1	3.049	anfernee
5990	1	3.049	angier
5991	1	3.049	angy
5992	1	3.049	anidote
5993	1	3.049	animaly
5994	1	3.049	anium
5995	1	3.049	ankhs
5996	1	3.049	anmean
5997	1	3.049	annexing
5998	1	3.049	annihil
5999	1	3.049	annuals
6000	1	3.049	annuity
6001	1	3.049	anodomere
6002	1	3.049	anohter
6003	1	3.049	anointin
6004	1	3.049	ansari
6005	1	3.049	ansars
6006	1	3.049	answeeeeer
6007	1	3.049	antag
6008	1	3.049	antagonize
6009	1	3.049	anteater
6010	1	3.049	anted
6011	1	3.049	anterouge
6012	1	3.049	antidisestablishmentarianism
6013	1	3.049	antiquation
6014	1	3.049	antman
6015	1	3.049	antro
6016	1	3.049	anu
6017	1	3.049	anunnaki
6018	1	3.049	anuthing
6019	1	3.049	anx
6020	1	3.049	anytang
6021	1	3.049	anywaaaaayyyyyyyyy
6022	1	3.049	anyything
6023	1	3.049	aoh
6024	1	3.049	aoooww
6025	1	3.049	apatow
6026	1	3.049	apelle
6027	1	3.049	aplle
6028	1	3.049	apnea
6029	1	3.049	apolloni
6030	1	3.049	appaling
6031	1	3.049	appea
6032	1	3.049	appeasing
6033	1	3.049	applauses
6034	1	3.049	applejax
6035	1	3.049	appolo
6036	1	3.049	appreciating
6037	1	3.049	apprehender
6038	1	3.049	apprehending
6039	1	3.049	apprently
6040	1	3.049	approachable
6041	1	3.049	approachers
6042	1	3.049	appétit
6043	1	3.049	apraise
6044	1	3.049	aquababe
6045	1	3.049	aquafizzy
6046	1	3.049	ara
6047	1	3.049	arada
6048	1	3.049	araget
6049	1	3.049	arapi
6050	1	3.049	arcadians
6051	1	3.049	arcane
6052	1	3.049	archae
6053	1	3.049	archaeological
6054	1	3.049	archaeologists
6055	1	3.049	archery
6056	1	3.049	ardem
6057	1	3.049	ardipithecus
6058	1	3.049	ardmore
6059	1	3.049	arenzville
6060	1	3.049	argentinies
6061	1	3.049	argon
6062	1	3.049	argyle
6063	1	3.049	ariana
6064	1	3.049	arias
6065	1	3.049	arichian
6066	1	3.049	arione
6067	1	3.049	arisen
6068	1	3.049	aristocratic
6069	1	3.049	arizonas
6070	1	3.049	arizzound
6071	1	3.049	arkadian
6072	1	3.049	arking
6073	1	3.049	arlanda
6074	1	3.049	armado
6075	1	3.049	armaments
6076	1	3.049	armando
6077	1	3.049	armaretto
6078	1	3.049	armee
6079	1	3.049	armful
6080	1	3.049	armorines
6081	1	3.049	arnolds
6082	1	3.049	aroo
6083	1	3.049	arou
6084	1	3.049	arousers
6085	1	3.049	arouuuund
6086	1	3.049	arrise
6087	1	3.049	arroound
6088	1	3.049	artemus
6089	1	3.049	arterythmatic
6090	1	3.049	arthropod
6091	1	3.049	artistically
6092	1	3.049	artistses
6093	1	3.049	artoo
6094	1	3.049	artound
6095	1	3.049	asata
6096	1	3.049	ascent
6097	1	3.049	ashby
6098	1	3.049	ashen
6099	1	3.049	ashkenazis
6100	1	3.049	ashlee
6101	1	3.049	asianm
6102	1	3.049	asmodeus
6103	1	3.049	assail
6104	1	3.049	assemblies
6105	1	3.049	assessin
6106	1	3.049	assmatic
6107	1	3.049	assses
6108	1	3.049	assumer
6109	1	3.049	assumes
6110	1	3.049	astig
6111	1	3.049	astma
6112	1	3.049	astonisher
6113	1	3.049	astorian
6114	1	3.049	astrata
6115	1	3.049	astringent
6116	1	3.049	astrisks
6117	1	3.049	astroline
6118	1	3.049	astroliner
6119	1	3.049	astronant
6120	1	3.049	astronaunt
6121	1	3.049	astronome
6122	1	3.049	astronuat
6123	1	3.049	astroturfin
6124	1	3.049	atchoo
6125	1	3.049	aterrizar
6126	1	3.049	atheletes
6127	1	3.049	ather
6128	1	3.049	atlantied
6129	1	3.049	atlienated
6130	1	3.049	atmoshphere
6131	1	3.049	atomati
6132	1	3.049	atomics
6133	1	3.049	atrices
6134	1	3.049	atruim
6135	1	3.049	attaching
6136	1	3.049	attaining
6137	1	3.049	attested
6138	1	3.049	attirin
6139	1	3.049	attnetion
6140	1	3.049	attrtion
6141	1	3.049	ature
6142	1	3.049	atvi
6143	1	3.049	aubin
6144	1	3.049	auckland
6145	1	3.049	audermar
6146	1	3.049	audibles
6147	1	3.049	audimar
6148	1	3.049	audios
6149	1	3.049	audited
6150	1	3.049	auggh
6151	1	3.049	aughhhhhh
6152	1	3.049	augment
6153	1	3.049	aukland
6154	1	3.049	aun
6155	1	3.049	auquafina
6156	1	3.049	aus
6157	1	3.049	auspiciousness
6158	1	3.049	australlian
6159	1	3.049	authenticated
6160	1	3.049	autoboat
6161	1	3.049	autobosting
6162	1	3.049	autocorrection
6163	1	3.049	automall
6164	1	3.049	automater
6165	1	3.049	automically
6166	1	3.049	autostart
6167	1	3.049	autotuned
6168	1	3.049	auty
6169	1	3.049	avalanched
6170	1	3.049	avature
6171	1	3.049	aveeno
6172	1	3.049	aveno
6173	1	3.049	aventa
6174	1	3.049	aventadors
6175	1	3.049	aventura
6176	1	3.049	aviaton
6177	1	3.049	avina
6178	1	3.049	avondale
6179	1	3.049	avonlea
6180	1	3.049	awayyyyyyyyy
6181	1	3.049	awesomeness
6182	1	3.049	awfulness
6183	1	3.049	awtist
6184	1	3.049	ayahuasca
6185	1	3.049	ayeh
6186	1	3.049	ayuken
6187	1	3.049	ayyyee
6188	1	3.049	ayyyyye
6189	1	3.049	ayyyyyyyeahhhhh
6190	1	3.049	ayyyyyyyyyyyyyy
6191	1	3.049	azaleans
6192	1	3.049	azariah
6193	1	3.049	azarya
6194	1	3.049	aziago
6195	1	3.049	aziz
6196	1	3.049	baaabe
6197	1	3.049	baal
6198	1	3.049	babblers
6199	1	3.049	babie
6200	1	3.049	babyfaced
6201	1	3.049	babylonian
6202	1	3.049	babylons
6203	1	3.049	babysits
6204	1	3.049	babyyyyyyyyyyyy
6205	1	3.049	babyz
6206	1	3.049	backbitting
6207	1	3.049	backburner
6208	1	3.049	backend
6209	1	3.049	backflashes
6210	1	3.049	backlashed
6211	1	3.049	backlog
6212	1	3.049	backpedaller
6213	1	3.049	backslider
6214	1	3.049	backstory
6215	1	3.049	backtrackin
6216	1	3.049	backyward
6217	1	3.049	baclin
6218	1	3.049	baclot
6219	1	3.049	bacterium
6220	1	3.049	badabing
6221	1	3.049	badazz
6222	1	3.049	badbadnotgood
6223	1	3.049	baddup
6224	1	3.049	badminton
6225	1	3.049	baez
6226	1	3.049	baffoons
6227	1	3.049	bagbage
6228	1	3.049	bagles
6229	1	3.049	bailout
6230	1	3.049	bajaina
6231	1	3.049	bakow
6232	1	3.049	balancin
6233	1	3.049	balini
6234	1	3.049	balky
6235	1	3.049	ballatics
6236	1	3.049	ballish
6237	1	3.049	ballll
6238	1	3.049	ballsac
6239	1	3.049	balmains
6240	1	3.049	balton
6241	1	3.049	bamble
6242	1	3.049	bambs
6243	1	3.049	bammy
6244	1	3.049	banco
6245	1	3.049	bandannasâ
6246	1	3.049	bandeau
6247	1	3.049	bandkamp
6248	1	3.049	bandolero
6249	1	3.049	bangins
